"ticker","industryAdjustedScore","governancePillarScore","environmentalPillarScore","socialPillarScore"
"MON US",-0.646977094728949,0.0762611938157607,0.140332179630727,0.155580271998862
"MOS US",0.10692324634852,-0.232852567687281,0.331588269082529,-0.708620327538991
"MPC US",0.23068777304472,0.219961150171576,0.222446615339136,-0.702707919757998
"MPWR US",-0.689748942872674,-0.99998739784377,0.689748942872674,-0.689748942872674
"MRK US",-0.18220592672324,0.740824942842873,0.516647691839618,-0.293089786515944
"MRO US",0.659453774427099,0.759052909590395,0.317554989927697,0.212398323114371
"MS US",0.907741290561289,0.757647883652494,0.885208478363594,-0.433846332664564
"MSFT US",0.389044333209484,-0.741106562052177,0.203722428679992,0.528880991374329
"MSI US",-0.346645660307171,0.578014359242121,-0.307595434549983,-0.550767339046301
"MTB US",NA,NA,NA,NA
"MTD US",1,-1,NA,1
"MU US",0.763092278481635,0.101076109118795,0.399987786548045,0.791134670676088
"MUR US",0.769088244241248,0.812311887734596,0.831253310382475,-0.248766814803959
"MWV US",-0.565685424949238,-0.979795897113271,-0.565685424949238,-0.565685424949238
"MYL US",0.34117229889836,0.207182170580534,-0.711142565343568,0.355909999863814
"NAVI US",0.429150873052479,-0.04423739552038,0.429150873052479,0.728590626614696
"NBL US",0.0112966876290896,0.706855660001707,-0.234974352961302,-0.637750837345058
"NBR US",NA,NA,NA,NA
"NCLH US",NA,NA,NA,NA
"NDAQ US",0.473081619656474,0.327539112291289,0.743310046159834,0.619951811400786
"NDSN US",NA,NA,NA,NA
"NE US",NA,NA,NA,NA
"NEE US",0.493872592209833,-0.233538432426052,0.375292274555002,-0.764397362448218
"NEM US",0.378010602809279,0.432492840252578,0.409574326307033,0.538836237758401
"NFLX US",-0.00108718989979386,0.142720450061976,0.439523475528213,0.729076415452181
"NFX US",-0.00852486793497324,-0.0656489953081524,0.0586090388512313,-0.684746120378481
"NI US",-0.447639976737925,-0.565964982873369,-0.501856274947084,-0.649914320943518
"NKE US",-0.503553935550964,-0.146068979007994,0.507617653847957,-0.673100768503751
"NLSN US",-0.925312217963875,-0.37631303075641,-0.37510543508906,-0.869994401395626
"NOC US",0.790484938307658,0.439456276242339,-0.0466503494985996,0.9283048616453
"NOV US",-0.629960787601443,0.809035259001077,-0.911952777938048,-0.32600205880377
"NOW US",NA,0.614835339995349,-0.865722615334958,NA
"NRG US",0.381868927460663,0.0456078870545151,-0.0644779741525667,0.788766252486858
"NSC US",-0.558105133804857,-0.03959432003139,-0.630633932812165,-0.320133879941355
"NTAP US",0.848585710765284,-0.125282478858426,0.199445870587534,0.842601647502794
"NTRS US",-0.506846915754316,0.282912279732178,0.339895519478528,-0.793015297719023
"NUE US",0.524082600116153,0.0477579181917725,-0.0952727386252591,0.362210456537087
"NVDA US",0.749945281035,-0.187751093732404,-0.677602516868999,0.590838676957575
"NVR US",-0.676154044700553,-0.642507219821013,-0.676154044700553,-0.659280236101528
"NWL US",0.384834659234036,-0.196072739265421,0.12173599858926,0.214767201754802
"NWS US",-0.054764476393783,0.585577171145886,-0.299672282579377,0.271182098940788
"NWSA US",0.687989791133568,-0.244724003279263,0.783507698899237,0.74084819044458
"NXPI US",NA,0.992584082299458,NA,NA
"O US",0.799259156783877,-0.499290410420631,0.780585508889133,0.672539091295952
"ODFL US",-0.388727733423439,-0.388727733423439,-0.992278687949304,0.388727733423439
"OI US",0.973558600898836,0.759228053133738,0.523484129628933,0.523484129628933
"OKE US",0.450827385476565,0.320990721003771,0.480037239053538,-0.290878029787084
"OMC US",-0.375919503213483,-0.380682433786352,0.359915741815104,0.150712972132492
"ORCL US",-0.483109416311409,0.487673227208857,-0.025349543461937,-0.207741455338549
"ORLY US",0.67863276174889,0.485575691684324,-0.543768395406487,0.160927713220159
"OTIS US",NA,-0.319172526811288,NA,NA
"OXY US",0.39643069736567,0.101997778300193,0.263515669188219,0.177217757570709
"PARA US",NA,NA,NA,NA
"PAYC US",-0.530043974432577,-0.0103913885604438,0.530043974432577,-0.530043974432577
"PAYX US",0.657332491643847,0.0376308702609559,0.849156382846107,0.693950170021577
"PBCT US",-0.124385835759251,-0.143136753698298,-0.245163591326405,-0.552123192313103
"PBI US",0.515808040368523,0.881913387781842,-0.880863407593233,-0.869472465209903
"PCAR US",0.62540421577874,-0.17758732870298,0.708747055861068,-0.555652647263753
"PCG US",0.426804707857732,-0.188409490328918,0.0939566398477612,0.55558398759591
"PCL US",0.108465228909328,-0.419498673546101,0.108465228909328,-0.108465228909328
"PCLN US",0.332605924272791,-0.380649565623398,-0.638264537168908,0.642218827394303
"PCP US",0.25358140092886,-0.17658455924232,0.277321147104271,-0.264876064809941
"PDCO US",NA,0.247358459813105,0.663202020626634,-0.475159753392328
"PEAK US",NA,-0.930250702433707,NA,NA
"PEG US",0.933664228027395,-0.141954392887195,0.943447288071789,0.126799694019854
"PENN US",NA,0.534748545363323,NA,-0.997458699830735
"PEP US",0.422734420514966,0.601621892108854,-0.751689962246045,0.213296176892471
"PETM US",NA,NA,NA,NA
"PFE US",0.609962538928611,0.231142618960895,0.585425444851088,0.78087685105993
"PFG US",0.751024235870966,-0.107910249545306,0.404276585287616,0.57225304644681
"PG US",-0.592173320996087,-0.0164205442399651,-0.524810718226579,-0.46034655996815
"PGR US",0.713149762485482,0.406399782948402,-0.545925571433613,0.661812463646355
"PH US",-0.769204134925937,-0.583648758409529,-0.961922648040464,-0.77519096232865
"PHM US",0.868391551291046,0.703373404456022,-0.00344085583622251,0.643289952653886
"PKG US",NA,-0.435815504121515,-0.433917640605279,NA
"PKI US",-0.373475037384979,0.539695708016967,0.672224165557121,-0.745431050400573
"PLD US",-0.458863493728106,-0.0849297991986488,0.800417961081444,-0.136776005631546
"PLL US",0.684210526315789,0.68421052631579,NA,-0.684210526315789
"PM US",0.12351198460543,-0.169865392873191,0.473748119336966,-0.148132419251283
"PNC US",0.735962442406894,-0.294560421086179,0.926223202923357,0.749411549641124
"PNR US",-0.0933400554525162,-0.0519816099138351,0.0858758838380743,-0.235254357661895
"PNW US",0.162734092133082,-0.481372898956761,0.443024827934962,-0.197455255881149
"POM US",NA,NA,NA,NA
"POOL US",-0.637535716787248,-0.667221245342931,-0.637535716787248,-0.637535716787248
"PPG US",0.783430441806488,-0.0621381575599477,0.802546073117846,0.904577255187935
"PPL US",-0.434774919430838,-0.567122394646169,-0.118634674500355,0.00542932500337919
"PRGO US",-0.632263167194678,-0.539166358365578,-0.822427035075009,-0.120671339635036
"PRU US",0.824756959098456,0.372626356657038,0.00304414091198569,0.594343367844659
"PSA US",0.869338137526301,0.822850650937827,0.692682029278785,-0.770171903601679
"PSX US",0.125189396915212,0.555189652013614,0.414022239744906,0.182529752408155
"PTC US",0.114707866935281,0.114707866935281,0.114707866935281,-0.114707866935281
"PVH US",-0.26226302845535,0.0339382400785504,-0.670252177968909,0.128772450889254
"PWR US",0.602185699629922,0.526682414282836,-0.108268540307869,0.497146008022938
"PX US",0.405041287007356,0.534348267455223,0.484370372100337,0.578000527623217
"PXD US",0.843785939074451,0.136899511242864,0.853259679661661,0.738540793322388
"PYPL US",0.749811055854124,0.384871365059957,0.378069115079621,0.724502941625955
"QCOM US",0.63070969833553,0.769003139709711,0.251560201686218,0.792529956762972
"QEP US",NA,NA,NA,NA
"QRVO US",-0.967838582764521,0.584518439958301,-0.820355014286307,-0.825230070750569
"R US",-0.677863107639566,0.212552227394373,-0.73900820081074,-0.768418275753047
"RAI US",-0.0233101531312956,0.12487567496361,-0.156731455567085,0.024131439947583
"RCL US",0.509861234782523,0.0710045347624052,0.670880117223026,0.521643516799481
"RE US",NA,-1,NA,1
"REG US",NA,NA,NA,NA
"REGN US",0.570849655904749,-0.554458851912304,-0.162697356344992,0.322759946013457
"RF US",0.953713354794712,0.278729558848503,0.788226667714047,0.753381629133417
"RHI US",0.807569485775032,0.0095369738797614,0.284852733652382,0.659636550233739
"RHT US",0.616259835005761,-0.145550300264274,-0.499579665940082,0.586614789344659
"RIG US",0.921132372943677,0.921132372943677,0.921132372943676,0.921132372943677
"RJF US",1,-1,1,1
"RL US",-0.0358232877613272,0.439908399201581,-0.0980822197076131,-0.105989095479705
"RMD US",NA,-0.562253530231749,NA,0.562253530231749
"ROK US",0.67272539229134,-0.662755288514489,0.839452430705245,0.358695810463506
"ROL US",NA,NA,NA,NA
"ROP US",0.923224573845492,0.76085095544185,0.654063498924117,0.501852582698532
"ROST US",0.503491904715298,0.673821492032679,-0.474003879305344,-0.0265191397649662
"RRC US",-0.730780960748693,-0.68720775018071,-0.64158622873075,0.830145784676961
"RSG US",0.963788160797696,0.812648290663129,0.977898957480427,0.905503735128253
"RTN US",0.725057473267598,0.666997344855217,0.254397506603767,0.670561047317473
"RTX US",-0.981980506061966,-0.755928946018455,0.981980506061966,-0.51986138877536
"SBAC US",NA,NA,NA,NA
"SBNY US",NA,-0.402486486184087,-0.974153310394326,NA
"SBUX US",0.593606854285047,0.591006365962853,-0.444062532530503,0.0144219036673767
"SCG US",-0.198320479917773,-0.434131735337401,-0.333635455068136,0.477890418016039
"SCHW US",0.8442379202848,0.0457174449284419,0.798810990371078,-0.461836706103444
"SE US",-0.61732925339643,-0.0481583026653032,-0.786757557598584,0.575515507217785
"SEE US",0.414023460106391,-0.419821685623585,-0.381418539312188,0.228832613937794
"SHW US",-0.426512100126154,-0.393928777254787,-0.0951430345430173,-0.329699734188936
"SIAL US",0.482067684041458,-0.474766893474542,0.482067684041458,0.482067684041458
"SIG US",-0.639307804220923,0.319098809331939,0.861281143086996,0.0416147693155032
"SIVB US",0.972702855837101,-0.981091410488733,-0.972702855837101,-0.972702855837101
"SJM US",0.642036711884141,0.447389692101654,0.384586194205525,0.631115362961227
"SLB US",-0.628755710478111,-0.520169679199866,-0.795343756665549,-0.62108049609881
"SLG US",0.673020534457348,0.0399323459411234,-0.61292941530937,-0.277967476634733
"SNA US",-0.274420371723143,-0.63821363623377,-0.449556409900253,-0.624265624459406
"SNDK US",0.539632603640489,0.795547025224009,0.539632603640489,NA
"SNI US",-0.853223097722346,0.288440383474026,0.357497393257678,0.523009317255461
"SNPS US",0.701967234977578,0.615637734555617,NA,-0.701967234977577
"SO US",0.583490682671603,-0.351389199177301,0.540267709425199,0.359833110205462
"SPG US",-0.185906151140404,-0.559645247788503,-0.506866937020075,-0.868596413404519
"SPGI US",-0.99124070716193,-0.748753116344687,NA,-0.99124070716193
"SPLS US",-0.287195498328918,-0.128270737442704,0.577350269189626,-0.467256718486049
"SRCL US",0.637959973096265,0.418760426284491,0.575396566542464,-0.174398609274011
"SRE US",-0.872337705525254,-0.00579346752079904,-0.689588090509308,0.56054841886864
"STE US",NA,-0.857349934756483,NA,0.857349934756483
"STI US",0.942391788129041,0.937272204350758,-0.744429577990993,0.988344653976019
"STJ US",0.290627863517575,0.692248335537119,-0.290627863517575,0.290627863517575
"STT US",-0.387785649848119,-0.372263180839014,0.254868926630265,-0.630294761346559
"STZ US",0.068430038021735,0.168981340750926,0.529743302304258,-0.528918684282672
"SWK US",-0.422379200227276,-0.385396446161143,-0.612926112476882,0.129138208830664
"SWKS US",0.513864035409499,-0.0120886942808465,0.594748360370263,0.37366600829672
"SWN US",0.937574313929979,-0.64041961334015,NA,NA
"SWY US",NA,NA,NA,NA
"SYF US",0.55694720511015,-0.167115399988784,0.536431927892512,0.512713253797071
"SYK US",0.757123045599866,0.853853700529642,0.375259406151091,0.760698960505642
"SYMC US",0.6641798429008,0.263226991871458,-0.605599648177887,0.711403930193362
"SYY US",0.54989496501469,-0.0129955599274633,0.922655318905525,0.383318577551307
"T US",-0.592585560351189,-0.468240968886174,NA,-0.633849861907056
"TAP US",-0.278816112547085,-0.400715457085663,-0.814963907812727,0.128077958399337
"TDC US",0.024451960804179,0.836420257091527,0.258722453334919,0.296401688901366
"TDG US",0.478885107567987,0.276132568461788,0.478885107567987,0.495211934921527
"TDY US",-0.866564602887406,-0.608604643867012,NA,-0.648507228954219
"TE US",0.395946403335777,0.832239719563824,-0.0640184399664479,0.796288227623635
"TECH US",NA,-0.626732544083942,NA,0.626732544083942
"TEG US",NA,NA,NA,NA
"TEL US",-0.029645148018622,0.212901032947929,-0.850034782409323,0.846539898101059
"TER US",NA,-0.997294855278819,NA,NA
"TFC US",0.86013218380248,-0.583884232565344,-0.836339562371868,0.86013218380248
"TFX US",-0.52544880563204,-0.99498419655781,-0.99498419655781,0.060019342682799
"TGT US",0.714298782071193,0.175364231459819,0.424727738288371,0.813542438027629
"THC US",-0.109945661976944,-0.402468956492908,-0.664670687038041,-1.49040568319197e-16
"TIF US",0.18381892588323,0.447896827598459,-0.152686010633385,0.490162802581038
"TJX US",-0.71985828202576,-0.24808094138061,-0.0581623834839123,-0.692376512999667
"TMK US",0.635752456457702,-0.403192709955226,-0.90400277552032,0.779853032847799
"TMO US",0.20052383891125,0.842147108183848,0.700161426156417,-0.031480662397709
"TPR US",NA,NA,NA,NA
"TRIP US",-0.550115098450118,-0.638352641897843,0.660050036743774,-0.467860016023759
"TRMB US",-0.450909638480582,-0.450909638480582,NA,-0.450909638480582
"TROW US",0.560218522033113,0.201183058764776,0.344587580073547,0.116769406401217
"TRV US",0.718241017053036,0.239500951327027,-0.900964654119249,0.743224133994458
"TSCO US",-0.771409450829389,0.148534256161441,0.890432346146176,-0.833999431366328
"TSN US",0.783785770001145,-0.164710063915647,0.710562891214391,0.766871876068213
"TSO US",0.631189396990069,-0.76824324946471,0.603821387785484,0.540946189787749
"TSS US",0.650251171382884,0.706317415709259,-0.625048833847791,0.631348544496981
"TT US",-0.703159083533332,NA,-0.703159083533332,-0.703159083533332
"TTWO US",NA,-0.809819201405323,NA,0.915844558253409
"TWC US",-0.828222206387609,-0.0883780641778339,0.828222206387609,0.828222206387609
"TWTR US",0.718231543507326,0.718231543507326,NA,-0.718231543507326
"TWX US",0.406663078672243,0.0791814397818109,0.56918820655432,-0.638051696214105
"TXN US",0.938150990823582,-0.476370046181519,0.696164679998528,0.918825791744753
"TXT US",0.523368006935948,0.737105855296158,-0.700814529483988,0.633326236067971
"TYC US",-0.88110390194432,-0.13912166872805,0.88110390194432,-0.812143988112527
"TYL US",NA,NA,NA,NA
"UA US",0.969244792875846,0.78115853162039,-0.791802482930122,-0.00336137776959327
"UAA US",0.770956538004264,0.891731629132213,-0.778761197476747,0.72239821487595
"UDR US",-0.827590273249607,-0.987640792943679,-0.827590273249607,-0.827590273249607
"UHS US",0.0906987336514402,-0.197902238089305,0.126375616456701,-0.189063621702223
"UNH US",0.82242722738768,0.193928971493224,0.396791371530236,0.904648370468845
"UNM US",0.16892699591631,-0.0327112464888238,-0.351987014996124,0.165234788913608
"UNP US",0.575322779995291,0.0737961730954175,0.512646829818854,-0.322087970929298
"UPS US",0.510528750489148,0.549857441746082,0.881356044619349,0.274650943013217
"URBN US",-0.748586238139737,0.156230408569766,NA,0.748586238139737
"URI US",0.358503248473288,-0.147458219704359,0.240733870292291,0.330278749248306
"USB US",0.240458416987083,0.0676229681621338,0.777595057962581,-0.0604479609583669
"UTX US",-0.292620917825649,0.35708626215284,-0.471563477635747,0.515122909802739
"V US",-0.021904505318204,-0.642909601867516,-0.53430007431914,0.24412990840362
"VAR US",-0.52607296787392,0.674399063163335,NA,0.212652393463367
"VFC US",0.245694574520217,0.112565471685214,0.076584122435641,-0.336753773428908
"VIAB US",-0.205779402845631,-0.520319817998371,-0.784803012355354,-0.206194407071781
"VIAC US",NA,NA,NA,NA
"VLO US",0.533553069563616,-0.229836755497124,0.593399903678543,0.628276459551453
"VMC US",0.837887608792479,-0.418646946225542,0.678136429034348,0.626011928795118
"VNO US",0.923836797303425,-0.631299475929935,0.416828655035414,0.85499612601472
"VRSK US",0.951084956657056,0.614677486391047,0.953857624014512,0.82995554756376
"VRSN US",0.865994392155867,0.130473711971886,0.683636501768079,0.87906985202638
"VRTX US",-0.906569758105283,0.415107284170987,0.769705642127561,-0.816216508709176
"VTR US",-0.364914773876728,0.262433877679739,-0.358396305542692,-0.213297482991169
"VZ US",-0.138796557552531,0.10227073807075,NA,-0.20576081759647
"WAB US",1,1,-1,1
"WAT US",0.303434008748858,0.663094335531171,0.404099472086153,-0.391952616796171
"WDC US",-0.370735272626554,0.545425473929213,-0.585715475864298,-0.52281520016917
"WEC US",NA,1,NA,NA
"WELL US",NA,NA,NA,NA
"WFC US",-0.342198837921338,-0.422472326952135,0.0640959354281891,0.200777425199319
"WFM US",-0.73841967028926,0.925653650682691,-0.790991406253086,0.502219607865286
"WHR US",-0.405190531059351,-0.27416574083991,-0.0442446568618395,-0.421172372615911
"WLP US",NA,NA,NA,NA
"WLTW US",NA,NA,NA,NA
"WM US",0.774199743421054,0.381295821565364,0.852685161434123,0.817963310805075
"WMB US",0.0358828017576357,0.0755302770414066,0.256837944632567,-0.0434451471392235
"WMT US",0.983225380341783,-0.745991838355225,0.865300861400417,0.949496168271948
"WRB US",1,-1,-1,1
"WST US",NA,-0.816526302875508,NA,0.929384692974841
"WTW US",NA,-1,1,1
"WU US",0.17717953435895,-0.46595632189176,-0.603647763258969,0.278575190366748
"WY US",-0.655770799716738,-0.0502458311127744,-0.274253297754752,0.274900699895475
"WYN US",-0.632691688343867,-0.428752219320898,0.757711555259879,0.0400481466501044
"WYNN US",-0.588217549686754,-0.281026263045139,0.242587175361634,0.0169241348250686
"XEC US",0.0919882879754528,0.297925042811396,-0.681527432303637,0.326905516039193
"XEL US",0.733677725411113,0.765763289167621,0.814885523634644,0.323641265461215
"XLNX US",0.629179682514789,-0.148417439963194,0.385072101456478,0.443346934035389
"XOM US",0.425551090019039,0.383445788025735,0.611535803922351,0.113464942620451
"XRAY US",-0.539847331040524,-0.640996280688792,-0.793166831946144,-0.384626612070166
"XRX US",-0.918015177282323,-0.380381886468253,0.756192550674175,-0.891606883847142
"XYL US",0.80320571748242,-0.707637679348469,0.504615496918514,0.930440154520505
"YHOO US",0.489899787178165,-0.309800910329715,-0.812239573044085,0.376403704581406
"YUM US",0.842841531768283,0.240949169021217,-0.9359705603761,0.471115950348177
"ZBH US",0.0636370999376473,-0.162456491376359,0.262064857814571,0.235650605375048
"ZBRA US",0.681449531787545,-0.977245177438251,-0.880545158046863,0.880545158046863
"ZION US",0.745366723404647,0.242659628943956,0.740457377204699,0.14883803118979
"ZMH US",NA,NA,NA,NA
"ZTS US",0.263722178989484,-0.16086761627041,-0.246727195997191,0.456967692926386
